,text,label
14033,我27号斗放老你们呀 ,6
14034,我七月十号放！重庆好热哟 ,6
14035,斗是哈哈但是我喜欢想快点回去 ,1
14036,为微商事业做准备 ,6
14037,也不算吧，哈哈，就是出一些自己繁殖的小玩意 ,1
14038,我的盆友圈  就两种人，微商和养爬的，卖化妆品和卖爬 ,6
14039,现在开上车了风驰电掣的感觉不是更爽? ,6
14040,不，我觉得故意拿着冰山一角去勾引别人但是又让别人得不到的感觉特别爽以前不画是因为未成年ww ,6
14041,你还真的有自觉啊，我一直觉得“未满十八岁禁入”根本不没有人去理睬 ,6
14042,有福之人不烧饭!真是羡煞我等众人 ,6
14043,一定要把家里的膳食大臣当菩萨一样供着！太头疼！ ,3
14044,也是一种幸福噢! ,2
14045,哈哈原来都不是想象中那样嘛 ,1
14046,就是哈。你开学了么？ ,1
14047,在学校了.但是6号才正式开学. ,6
14048,我也刚看完哈哈哈哈哈 ,1
14049,好看吧，张嘉佳就是棒 ,2
14050,好看好看好看！！！我都想看第二遍！ ,2
14051,你没回击她？ ,6
14052,怕她扎死我，我只好说哈哈哈好好好减肥减肥减肥 ,1
14053,我以为你会让她配个放大镜神马的 ,6
14054,来来来，我要和你打一架 ,6
14055,恭喜晒，贺贺佢 ,2
14056,珊珊我都未讲几分你就知我过啦 ,6
14057,肯定啦，我啵，你以为边个 ,6
14058,恭喜啊~我的六级还没有查呢~木带准考证的说~ ,2
14059,好吧，你们的都是六级 ,6
14060,肯定不过~所以跟你一样啦~ ,6
14061,啊啊啊！不是说国庆节不在家嘛 ,6
14062,我不给你说回来了吗 ,6
14063,我在回蚌埠的火车上～现在跳车还来得及嘛 ,6
14064,我去、你还真跑了 ,6
14065,是的必然到时候看不见他可就遭了 ,6
14066,我情愿见不到他、我也不想把命搭上 ,6
14067,你可以跑跑试试，真的，跑完特别爽下次去他酒店你可是试着跑步去哈哈哈哈哈哈哈 ,1
14068,这样的好姑娘肯定看不上我啊 ,6
14069,只要你肯努力，一切皆有可能 ,6
14070,我自卑，所以我不信你说的鸡汤 ,6
14071,中药不是医院看中医袄。是吃普地兰。咳嗽的，儿童咳刻糖浆蛮好的。 ,6
14072,我家都吃了，就是反反复复，我才没法子呢！而且我家基本喂药靠灌，灌不好就全吐了，头疼死了 ,3
14073,我们一灌马上半粒好时巧克力。就好了。我们已经好了一个星期了。 ,6
14074,这群小子明显就没踢过什么高水平比赛，停球解围拿球全方位差距，完全没有正式比赛感觉，那该怎么办呢？ ,6
14075,冯潇霆19岁就在四川冠城主力中卫，后防核心，这些19岁的人有足够上场机会都成问题吧 ,6
14076,同样的问题，那该怎么办呢？u23换上去踢不到10分钟再下来？这样可以吗 ,6
14077,早就看到咯，郑总好帅帅 ,2
14078,真的超喜欢这种酷酷的女孩 ,2
14079,喜欢就好，第一步：喜欢郑秀晶，第二步：爱郑秀晶，第三步：此生爱上郑秀晶 ,2
14080,第二张我好像刚刚看到 ,6
14081,你去乌菲齐美术馆了！！深度游果然会去这种平时游客不去的地方，羡慕啊好想去 ,2
14082,哈哈去了确实挺好的但是太大了限时90分钟根本看不过来就挑了几个有名的看了看 ,1
14083,如果我存下来是不是证明是真爱 ,6
14084,这么糊的图还保存真真是真爱 ,6
14085,哈哈哈然而我没存怕大表说我 ,1
14086,既然截图，还请一一回答网友的疑问啊解释一下图上的九宫格啊 ,6
14087,哟立马东拉西扯了，这装逼功夫真到位，案子有关的我只跟公检法解释，国法哪条颁布受害人必须一一向所有人解释？ ,5
14088,东拉西扯谁能比得上你啊。满嘴喷粪，站街骂人也是你数第一的。 ,5
14089,你一个孕妇就不能发点有益身心健康的美好的对小何好的东西 ,6
14090,你消失那么久，一出来就这样对我，真的好吗 ,6
14091,本王宠幸你，你还不满意 ,6
14092,大王您一定要雨露均沾 ,6
14093,京东是腾讯儿子，大家都心知肚明，儿子犯错了你这叫护犊子！ ,5
14094,只有你才会用这样的阴谋论想问题，何况京东根本算不上儿子。 ,5
14095,哈哈难道是孙子… ,5
14096,你觉得这样好玩吗？ ,5
14097,琦琦，谁惹你生气了 ,6
14098,不是我不明白是这世界变化快 ,6
14099,想起一句歌词：世界纷纷扰扰喧喧闹闹什么是真实。哈哈，别让外界打扰你的开心， ,1
14100,我又何尝不是啊 ,6
14101,没复过习，晚自修也是在玩 ,6
14102,我也是，我是想复也不行，我买脑子都是电视剧跟放假 ,6
14103,对啊，我每个星期天都要一节晚修缓冲 ,6
14104,请问颜王，怎么看待璧山的房产前景，非常感谢 ,6
14105,璧山也步了主城后尘，当前房价相对大学城不低了。另，我最近在重点关注两个区县，江津和璧山 ,6
14106,感谢颜王回复，受宠若惊，哈哈。主要是现在的价格还适合下仓不？7k左右的价格。 ,1
14107,超级爱jj和reid ,2
14108,我也是！！！第六季尾巴几集除了garcia剩下的全是男的我就很不开心… ,3
14109,第七季就好了 ,6
14110,你在全世界面前摔个跤都有理了 ,5
14111,人家哪有说自己理了？搞笑。 ,5
14112,没有没有没有明明她是最棒的 ,5
14113,冻一下五块，冻全身十块，下大范围冰雨五十块一次，办卡的话有优惠 ,6
14114,办卡办卡，来个包月套餐，就大招的那个强度就好 ,6
14115,走走走，去王者峡谷，待会你就站在大招里，保证满意 ,6
14116,亲··不是你受伤了吧·· ,3
14117,是我哎伤心啊 ,3
14118,真可怜··格外注意啊··别感染什么的··现在天冷··是不是不好愈合呀·· ,3
14119,哎该着认倒霉啦冬天就是不能晾着了你也小心啊出饭馆吃饭一定注意 ,6
14120,目前还没喝到过 ,6
14121,这个月你一定会喝到～ ,6
14122,保佑！之前跑了好多个地方都没有 ,6
14123,尤其是冬天的空调车，有人吃大肉包，那味道恶心的没有办法形容。还有炸的韭菜春卷 ,5
14124,就你吃的东西没味 ,5
14125,你喜欢吃是你的事，全世界还能陪你吃吗？ ,5
14126,你体会不了别人的生活，你这么嫌弃这嫌弃那的，有本事自己开车，挤什么公交车 ,5
14127,这豆子看着油光水滑的 ,2
14128,是的是的哈哈 ,1
14129,看着感觉你手艺是越来越好了啊 ,2
14130,宝宝你有没有用过muji的粉扑有用过求对比 ,6
14131,没用过，但是我之前看过有人说这个比muji好用些 ,2
14132,厚的谢谢我买了nars蜜粉不知道给它配个啥粉扑舍不得买cpb的 ,6
14133,看起来坡没以前陡了 ,6
14134,不是一家的，另外一家比这个陡 ,6
14135,你在南边那？？  哪个好玩呀 ,6
14136,我不喜欢陡的，这个已经溜的够快了 ,6
14137,真的是比你上相。为啥你有那么多巧克力 ,6
14138,不要拉仇恨，超市打折囤的 ,6
14139,哈哈哈。么么哒。情人节快乐 ,1
14140,我买了个100ml的感觉能用到地老天荒 ,6
14141,哈哈哈我用的巨快啊哈哈 ,1
14142,可能是我混着用？ ,6
14143,哈哈可能我脸吸收快我就抹好几层 ,1
14144,好几层！爆痘爆的我抹啥都小心翼翼 ,6
14145,妈呀，嘴里聊着薛恩浩，给萌弟留言打成大薛哥了，丢死人了，萌弟，赶紧删掉 ,5
14146,没事没事。哈哈！你们聊薛什么呐 ,1
14147,没啥，就是突然提起来了，看篮球呢么，就聊起大薛哥了。 ,6
14148,我电话刚修好。两天没用电话。哈哈哈！ ,1
14149,四天了，什么时候能帮我匹配到男朋友 ,6
14150,我也没匹配到女朋友。 ,6
14151,来啊来啊，付相伤害啊 ,6
14152,啊啊啊最喜欢的一部韩剧现在再看其他的剧没有那种感觉了！ ,2
14153,深深地迷恋啊，看的很着急，又不舍得快进 ,2
14154,不要快进啦讲其他人的地方也很有意思我现在已经无据可看了 ,6
14155,可是我的猫对我宛如七年之痒的黄脸婆连换衣服都不看… ,3
14156,你上厕所它难道不会注视你？还妄图挠你屁股？ ,6
14157,小时候会现在完全就当我是个黄脸婆 ,3
14158,我大大在14年就讲过，塔西坨效应 ,6
14159,是吗14年我才五岁不知道诶 ,6
14160,我三岁都知道了哼抢走你的鸭脖 ,6
14161,我还有猫力的第一本书满是和瘦肉的回忆 ,6
14162,当时我还拿她当桌面 ,6
14163,现在还是好朋友的关系咯说好的欠瘦肉一个孩子呢 ,6
14164,还要什么孩子有回忆就好啦 ,6
14165,同感冒  鼻子要被我擦破了 ,3
14166,同病号，多喝水，好好休息，按时吃药。 ,3
14167,几天了还没好  今晚刚吃药 ,6
14168,你这才孤独几天啊 ,6
14169,我不孤独啊你咋样呀，胖了没 ,6
14170,我好着呢，胖了一点儿了，得少吃点了 ,6
14171,是不是明天唱哦，连开两场到嘛 ,6
14172,肯定歌都差不多的 ,6
14173,嗯，是嘛，他的粤语也还是好多好听又耳熟能详噻，其实我就比较喜欢听好久不见的粤语版 ,2
14174,太心酸了，我都不敢看视频。 ,3
14175,我都心疼的不行了，可难受了。 ,3
14176,这人真是无道德、无底线啊，怎么能这样。 ,5
14177,除了人间烟火太坑、独善其身我不太能欣赏，其他mv还不错啊，蛮有艺术范 ,2
14178,主要是也没有几个mv啊无用，灵魂伴侣，日常还有啥 ,6
14179,馀波荡漾啊，你不觉得馀波荡漾拍的很棒吗，在我心里超过无常和渺小 ,2
14180,忘记了其实还可以，不过感觉四专mv就被一个人间烟火拉下水了然后我印象四专mv都蛮坑 ,5
14181,虽然我也很喜欢她  但也没有不可能   高端人士的高端生活咱不懂 ,2
14182,她烟都戒了，天天都吃素，这种自制力，肿么口能还去吸毒嘛。 ,6
14183,晕  少年真是图样图森破  戒烟吃素只是她表现出来的一面而已  私底下生活我们怎可知 ,5
14184,邮戳设计好！！ ,2
14185,恩，挪威绘画艺术的一个 ,6
14186,我特喜欢北欧！！！景观和人文。 ,2
14187,厦大的精日疯起来会咬人，台大的只是对你冷嘲热讽，数量上厦大比台大多很多。 ,5
14188,不要一棍子打死一堆人好吗这个女孩子代表不了厦大。 ,5
14189,我说厦大的精日，不是厦大人都是精日，我本身就是厦大的我有必要黑自己母校吗 ,5
14190,怎么天天吃拔烂子，吃点大米，鱼肉 ,6
14191,小赖叔叔，宝宝不爱吃肉 ,6
14192,宝宝要吃肉才能强大 ,6
14193,每次这种新闻底下都莫名其妙有人黑国足。在国足进了十二强赛的情况下还这么黑真的好吗 ,5
14194,您对中国足球要求还真不高 ,5
14195,至少比前几年在进步吧？就是看不惯很多人根本不关注足球纯粹跟风黑 ,5
14196,补个：生日快乐，可是我记得你的在端午呀 ,2
14197,我其实是前天，拖了一天才过 ,6
14198,你过的是阳历生日，对吧 ,6
14199,勇敢的对那个人说对不起吧~ ,6
14200,唉，我很懦弱啊，呜呜·· ,3
14201,你都有心意在这里说，就差一小步了~哪怕说了别人还是不理你，你是真诚的努力了，你战胜了自己 ,2
14202,哇哦，这软件做出来的比手绘的好看是不是。 ,2
14203,反正没俺的好看， ,6
14204,那肯定，不一样的感觉，我还是比较欣赏手绘的。 ,2
14205,倪妮好高挑鼻梁高，本来喜欢她现在更喜欢超喜欢给我的印象一直在加分 ,2
14206,我也超喜欢她！ ,2
14207,我觉得她的脸型棒极了这才是中国的古典美 ,2
14208,而且她很有国际范儿啊，很多风格都能驾驭 ,2
14209,骨性的也可以这么解决吗 ,6
14210,只要不是严重的骨性问题，都可以 ,6
14211,医生什么算严重的骨性阿？ ,6
14212,只能说打前10的时候，s都是全力以赴，打低排位的根本没兴趣 ,6
14213,哎，谁说不是呢，前10才能有机会跟她争点什么，排位低的根本威胁不到她 ,6
14214,她打高排名的特别兴奋 ,6
14215,如果从11月中旬到2月中旬，这三个月都供暖费用不超过2500的话我觉得还是希望能集中供暖， ,6
14216,供暖费用是看供暖时间跟家里供暖面积收费的，我们家90平米供暖5个月暖气费1960元 ,6
14217,够划算了，开空调4000都不够 ,6
14218,对呀，暖气还是很划算的，买好的暖气片可以用几十年，而且每个屋子都是热的，空调制热范围太小了。 ,6
14219,你要知道我们南方人冬天洗澡真的就是一场考验啊，洗完澡还得穿得很厚才能出浴室 ,6
14220,开头结尾很美好就很确幸 ,6
14221,但是过程真的难熬痛苦 ,3
14222,食物真的能治愈哎 ,6
14223,你口红是不是太红了啊 ,6
14224,丁哥怕是想打你了哈哈哈哈哈哈 ,1
14225,丁哥辣么好不会的而且谁让嘴巴那么红  很容易误解啊 ,6
14226,哈哈哈哈哈哈哈我现在想找个和他唇色一样的口红哈哈哈哈哈哈哈 ,1
14227,他们都用同一个本来写么，很同学录似得 ,6
14228,对啊～一妻多夫带不带劲 ,6
14229,我明白了一个道理，不要轻易去试探他人的下限，毕竟很多人根本就没有啊。 ,6
14230,小时候吃过，觉得很好玩 ,2
14231,有多好玩啊，是小时候吃的，现在应该都没有了 ,2
14232,当然了里面是雪糕外面是冰棍， ,6
14233,一看就是有童年的孩子，不小心暴露年龄啦 ,6
14234,我可没有说我年龄很小，小时候的还是小布丁最好吃 ,2
14235,你不能比我瘦我会爆炸的 ,6
14236,现在多少斤？等我超越你 ,6
14237,909090不行我瘦不下来了 ,6
14238,我快一个月没梦见他了 ,6
14239,梦见他干嘛  生气啊 ,6
14240,我梦见过他是我男朋友，也梦见过他是我表哥 ,6
14241,我梦见他六次里边儿两次跟他生气了 ,6
14242,这首歌有很多版本，每人喜好不同，我比较喜欢ppm的。thebrothersfour也常听到，但不是很喜欢。 ,6
14243,thebrothersfour那种唱法有点类似大陆的黑鸭子组合，给人感觉只是在技巧上做文章，没有最好的版本用声音诠释出的意境。 ,6
